#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_huajuapan_adj;Huajuapaner;Huajuapaner;Huajuapaner;;Huajuapaner;;;;;;;;;x
c_huayacocotla;Huayacocotla;Huayacocotla;Huayacocotla;;Huayacocotla;;;;;;;;;x
c_huayacocotla_adj;Huayacocotlan;Huayacocotlan;Huayacocotlan;;Huayacocotlan;;;;;;;;;x
c_hudson;Hudson;Hudson;Hudson;;Hudson;;;;;;;;;x
c_hudson_adj;Hudsonite;Hudsonite;Hudsonite;;Hudsonite;;;;;;;;;x
c_huehuetenango;Huehuetenango;Huehuetenango;Huehuetenango;;Huehuetenango;;;;;;;;;x
c_huehuetenango_adj;Huehuetenango;Huehuetenango;Huehuetenango;;Huehuetenango;;;;;;;;;x
c_huerfano;Huerfano;Huerfano;Huerfano;;Huerfano;;;;;;;;;x
c_huerfano_adj;Huerfanoan;Huerfanoan;Huerfanoan;;Huerfanoan;;;;;;;;;x
c_huetamo;Huetamo;Huetamo;Huetamo;;Huetamo;;;;;;;;;x
c_huetamo_adj;Huetamoan;Huetamoan;Huetamoan;;Huetamoan;;;;;;;;;x
c_huila;Huila;Huila;Huila;;Huila;;;;;;;;;x
c_huila_adj;Huilan;Huilan;Huilan;;Huilan;;;;;;;;;x
c_hull;Hull;Hull;Hull;;Hull;;;;;;;;;x
c_hull_adj;Huller;Huller;Huller;;Huller;;;;;;;;;x
c_humboldt;Humboldt;Humboldt;Humboldt;;Humboldt;;;;;;;;;x
c_humboldt_adj;Humboldtian;Humboldtian;Humboldtian;;Humboldtian;;;;;;;;;x
c_huntsville;Huntsville;Huntsville;Huntsville;;Huntsville;;;;;;;;;x
c_huntsville_adj;Huntsvillian;Huntsvillian;Huntsvillian;;Huntsvillian;;;;;;;;;x
c_huron;Huron;Huron;Huron;;Huron;;;;;;;;;x
c_huron_adj;Huronian;Huronian;Huronian;;Huronian;;;;;;;;;x
c_hydaburg;Hydaburg;Hydaburg;Hydaburg;;Hydaburg;;;;;;;;;x
c_hydaburg_adj;Hydaburg;Hydaburg;Hydaburg;;Hydaburg;;;;;;;;;x
c_ibague;Ibagué;Ibagué;Ibagué;;Ibagué;;;;;;;;;x
c_ibague_adj;Ibaguéan;Ibaguéan;Ibaguéan;;Ibaguéan;;;;;;;;;x
c_icaria;Icaria;Icaria;Icaria;;Icaria;;;;;;;;;x
c_icaria_adj;Icarian;Icarian;Icarian;;Icarian;;;;;;;;;x
c_idaho_falls;Idaho Falls;Idaho Falls;Idaho Falls;;Idaho Falls;;;;;;;;;x
c_idaho_falls_adj;Idaho Fallser;Idaho Fallser;Idaho Fallser;;Idaho Fallser;;;;;;;;;x
c_iguala;Iguala;Iguala;Iguala;;Iguala;;;;;;;;;x
c_iguala_adj;Igualan;Igualan;Igualan;;Igualan;;;;;;;;;x
c_imperial;Imperial;Imperial;Imperial;;Imperial;;;;;;;;;x
c_imperial_adj;Imperian;Imperian;Imperian;;Imperian;;;;;;;;;x
c_independence;Independence;Independence;Independence;;Independence;;;;;;;;;x
c_independence_adj;Independent;Independent;Independent;;Independent;;;;;;;;;x
c_independencia;Independencia;Independencia;Independencia;;Independencia;;;;;;;;;x
c_independencia_adj;Independencian;Independencian;Independencian;;Independencian;;;;;;;;;x
c_indianapolis;Indianapolis;Indianapolis;Indianapolis;;Indianapolis;;;;;;;;;x
c_indianapolis_adj;Indianapolitan;Indianapolitan;Indianapolitan;;Indianapolitan;;;;;;;;;x
c_inini;Inini;Inini;Inini;;Inini;;;;;;;;;x
c_inini_adj;Ininian;Ininian;Ininian;;Ininian;;;;;;;;;x
c_inirida;Inírida;Inírida;Inírida;;Inírida;;;;;;;;;x
c_inirida_adj;Iníridan;Iníridan;Iníridan;;Iníridan;;;;;;;;;x
c_interlake;Interlake;Interlake;Interlake;;Interlake;;;;;;;;;x
c_interlake_adj;Interlaken;Interlaken;Interlaken;;Interlaken;;;;;;;;;x
c_inverness;Inverness;Inverness;Inverness;;Inverness;;;;;;;;;x
c_inverness_adj;Inverness;Inverness;Inverness;;Inverness;;;;;;;;;x
c_inyo;Inyo;Inyo;Inyo;;Inyo;;;;;;;;;x
c_inyo_adj;Inian;Inian;Inian;;Inian;;;;;;;;;x
c_irapuato;Irapuato;Irapuato;Irapuato;;Irapuato;;;;;;;;;x
c_irapuato_adj;Irapuatoan;Irapuatoan;Irapuatoan;;Irapuatoan;;;;;;;;;x
c_iron_mountain;Iron Mountain;Iron Mountain;Iron Mountain;;Iron Mountain;;;;;;;;;x
c_iron_mountain_adj;Iron Montanian;Iron Montanian;Iron Montanian;;Iron Montanian;;;;;;;;;x
c_iron_river;Iron River;Iron River;Iron River;;Iron River;;;;;;;;;x
c_iron_river_adj;Iron Riverine;Iron Riverine;Iron Riverine;;Iron Riverine;;;;;;;;;x
c_isla_de_pinos;Isla de Pinos;Isla de Pinos;Isla de Pinos;;Isla de Pinos;;;;;;;;;x
c_isla_de_pinos_adj;Pinian;Pinian;Pinian;;Pinian;;;;;;;;;x
c_isla_guadalupe;Isla Guadalupe;Isla Guadalupe;Isla Guadalupe;;Isla Guadalupe;;;;;;;;;x
c_isla_guadalupe_adj;Guadalupean;Guadalupean;Guadalupean;;Guadalupean;;;;;;;;;x
c_isla_margarita;Isla Margarita;Isla Margarita;Isla Margarita;;Isla Margarita;;;;;;;;;x
c_isla_margarita_adj;Isla Margaritan;Isla Margaritan;Isla Margaritan;;Isla Margaritan;;;;;;;;;x
c_isla_socorro;Isla Socorro;Isla Socorro;Isla Socorro;;Isla Socorro;;;;;;;;;x
c_isla_socorro_adj;Socorran;Socorran;Socorran;;Socorran;;;;;;;;;x
c_islas_de_la_bahia;Islas de la Bahía;Islas de la Bahía;Islas de la Bahía;;Islas de la Bahía;;;;;;;;;x
c_islas_de_la_bahia_adj;Bahían;Bahían;Bahían;;Bahían;;;;;;;;;x
c_islas_marias;Islas Marías;Islas Marías;Islas Marías;;Islas Marías;;;;;;;;;x
c_islas_marias_adj;Islas Marían;Islas Marían;Islas Marían;;Islas Marían;;;;;;;;;x
c_isle_royale;Isle Royale;Isle Royale;Isle Royale;;Isle Royale;;;;;;;;;x
c_isle_royale_adj;Islander;Islander;Islander;;Islander;;;;;;;;;x
c_istmina;Istmina;Istmina;Istmina;;Istmina;;;;;;;;;x
c_istmina_adj;Istmina;Istmina;Istmina;;Istmina;;;;;;;;;x
c_itawamba;Itawamba;Itawamba;Itawamba;;Itawamba;;;;;;;;;x
c_itawamba_adj;Itawamba;Itawamba;Itawamba;;Itawamba;;;;;;;;;x
c_itcha_ilgachuz;Itcha Ilgachuz;Itcha Ilgachuz;Itcha Ilgachuz;;Itcha Ilgachuz;;;;;;;;;x
c_itcha_ilgachuz_adj;Itcha Ilgachuzan;Itcha Ilgachuzan;Itcha Ilgachuzan;;Itcha Ilgachuzan;;;;;;;;;x
c_ivanhoe_adj;Ivanhoe;Ivanhoe;Ivanhoe;;Ivanhoe;;;;;;;;;x
c_izabal;Izabal;Izabal;Izabal;;Izabal;;;;;;;;;x
c_izabal_adj;Izabalan;Izabalan;Izabalan;;Izabalan;;;;;;;;;x
c_jackson;Jackson;Jackson;Jackson;;Jackson;;;;;;;;;x
c_jackson_adj;Jacksonian;Jacksonian;Jacksonian;;Jacksonian;;;;;;;;;x
c_jacksonopolis;Jacksonopolis;Jacksonopolis;Jacksonopolis;;Jacksonopolis;;;;;;;;;x
c_jacksonopolis_adj;Jacksonopolitan;Jacksonopolitan;Jacksonopolitan;;Jacksonopolitan;;;;;;;;;x
c_jacksonville;Jacksonville;Jacksonville;Jacksonville;;Jacksonville;;;;;;;;;x
c_jacksonville_adj;Jacksonviller;Jacksonviller;Jacksonviller;;Jacksonviller;;;;;;;;;x
c_jacmel;Jacmel;Jacmel;Jacmel;;Jacmel;;;;;;;;;x
c_jacmel_adj;Jacmeler;Jacmeler;Jacmeler;;Jacmeler;;;;;;;;;x
c_jalpan_de_serra;Jalpan de Serra;Jalpan de Serra;Jalpan de Serra;;Jalpan de Serra;;;;;;;;;x
c_jalpan_de_serra_adj;Jalpan de Serran;Jalpan de Serran;Jalpan de Serran;;Jalpan de Serran;;;;;;;;;x
c_james;James;James;James;;James;;;;;;;;;x
c_james_adj;Jacobite;Jacobite;Jacobite;;Jacobite;;;;;;;;;x
c_jamilitepec;Jamilitepecan;Jamilitepecan;Jamilitepecan;;Jamilitepecan;;;;;;;;;x
c_jamilitepec_adj;Jamilitepec;Jamilitepec;Jamilitepec;;Jamilitepec;;;;;;;;;x
c_jamiltepec;Jamiltepec;Jamiltepec;Jamiltepec;;Jamiltepec;;;;;;;;;x
c_jamiltepec_adj;Jamiltepecan;Jamiltepecan;Jamiltepecan;;Jamiltepecan;;;;;;;;;x
c_javia;Javia;Javia;Javia;;Javia;;;;;;;;;x
c_javia_adj;Javian;Javian;Javian;;Javian;;;;;;;;;x
c_jefferson_forest;Jefferson Forest;Jefferson Forest;Jefferson Forest;;Jefferson Forest;;;;;;;;;x
c_jefferson_forest_adj;Jeffersonian;Jeffersonian;Jeffersonian;;Jeffersonian;;;;;;;;;x
c_jersey_shore;Jersey Shore;Jersey Shore;Jersey Shore;;Jersey Shore;;;;;;;;;x
c_jersey_shore_adj;Jersey Shoreman;Jersey Shoreman;Jersey Shoreman;;Jersey Shoreman;;;;;;;;;x
c_jicarilla;Jicarilla;Jicarilla;Jicarilla;;Jicarilla;;;;;;;;;x
c_jicarilla_adj;Jicarillan;Jicarillan;Jicarillan;;Jicarillan;;;;;;;;;x
c_jinotega;Jinotega;Jinotega;Jinotega;;Jinotega;;;;;;;;;x
c_jinotega_adj;Jinotegan;Jinotegan;Jinotegan;;Jinotegan;;;;;;;;;x
c_johnstown;Johnstown;Johnstown;Johnstown;;Johnstown;;;;;;;;;x
c_johnstown_adj;Johnstonian;Johnstonian;Johnstonian;;Johnstonian;;;;;;;;;x
c_joplin;Joplin;Joplin;Joplin;;Joplin;;;;;;;;;x
c_joplin_adj;Joplinian;Joplinian;Joplinian;;Joplinian;;;;;;;;;x
c_jose_maria_morelos;José María Morelos;José María Morelos;José María Morelos;;José María Morelos;;;;;;;;;x
c_jose_maria_morelos_adj;José María Morelos;José María Morelos;José María Morelos;;José María Morelos;;;;;;;;;x
c_josephine;Josephine;Josephine;Josephine;;Josephine;;;;;;;;;x
c_josephine_adj;Josephiner;Josephiner;Josephiner;;Josephiner;;;;;;;;;x
c_joshua_tree;Joshua Tree;Joshua Tree;Joshua Tree;;Joshua Tree;;;;;;;;;x
c_joshua_tree_adj;Joshuan;Joshuan;Joshuan;;Joshuan;;;;;;;;;x
c_juan_german_roscio;Juan Germán Roscio;Juan Germán Roscio;Juan Germán Roscio;;Juan Germán Roscio;;;;;;;;;x
c_juan_german_roscio_adj;Juan Germán Roscian;Juan Germán Roscian;Juan Germán Roscian;;Juan Germán Roscian;;;;;;;;;x
c_juarez;Juárez;Juárez;Juárez;;Juárez;;;;;;;;;x
c_juarez_adj;Juarense;Juarense;Juarense;;Juarense;;;;;;;;;x
c_juchitan;Juchitán;Juchitán;Juchitán;;Juchitán;;;;;;;;;x
c_juchitan_adj;Juchitánian;Juchitánian;Juchitánian;;Juchitánian;;;;;;;;;x
c_juneau;Juneau;Juneau;Juneau;;Juneau;;;;;;;;;x
c_juneau_adj;Juneauite;Juneauite;Juneauite;;Juneauite;;;;;;;;;x
c_kabalebo;Kabalebo;Kabalebo;Kabalebo;;Kabalebo;;;;;;;;;x
c_kabalebo_adj;Kabalebo;Kabalebo;Kabalebo;;Kabalebo;;;;;;;;;x
c_kabetogama;Kabetogama;Kabetogama;Kabetogama;;Kabetogama;;;;;;;;;x
c_kabetogama_adj;Kabetogaman;Kabetogaman;Kabetogaman;;Kabetogaman;;;;;;;;;x
c_kalamazoo;Kalamazoo;Kalamazoo;Kalamazoo;;Kalamazoo;;;;;;;;;x
c_kalamazoo_adj;Kalamazoon;Kalamazoon;Kalamazoon;;Kalamazoon;;;;;;;;;x
c_kamloops;Kamloops;Kamloops;Kamloops;;Kamloops;;;;;;;;;x
c_kamloops_adj;Kamloopan;Kamloopan;Kamloopan;;Kamloopan;;;;;;;;;x
c_kanawha;Kanawha;Kanawha;Kanawha;;Kanawha;;;;;;;;;x
c_kanawha_adj;Kanawhan;Kanawhan;Kanawhan;;Kanawhan;;;;;;;;;x
c_kanesville;Kanesville;Kanesville;Kanesville;;Kanesville;;;;;;;;;x
c_kanesville_adj;Kanesvillian;Kanesvillian;Kanesvillian;;Kanesvillian;;;;;;;;;x
c_kankakee;Kankakee;Kankakee;Kankakee;;Kankakee;;;;;;;;;x
c_kankakee_adj;Kankakean;Kankakean;Kankakean;;Kankakean;;;;;;;;;x
c_karata;Karatá;Karatá;Karatá;;Karatá;;;;;;;;;x
c_karata_adj;Karatán;Karatán;Karatán;;Karatán;;;;;;;;;x
c_kaskaskia;Kaskaskia;Kaskaskia;Kaskaskia;;Kaskaskia;;;;;;;;;x
c_kaskaskia_adj;Kaskaskian;Kaskaskian;Kaskaskian;;Kaskaskian;;;;;;;;;x
c_katahdin;Katahdin;Katahdin;Katahdin;;Katahdin;;;;;;;;;x
c_katahdin_adj;Katahdinian;Katahdinian;Katahdinian;;Katahdinian;;;;;;;;;x
c_kawartha;Kawarthan;Kawarthan;Kawarthan;;Kawarthan;;;;;;;;;x
c_kawartha_adj;Kawarthanian;Kawarthanian;Kawarthanian;;Kawarthanian;;;;;;;;;x
c_kawawachikamach;Kawawachikamach;Kawawachikamach;Kawawachikamach;;Kawawachikamach;;;;;;;;;x
c_kawawachikamach_adj;Kawawachikamach;Kawawachikamach;Kawawachikamach;;Kawawachikamach;;;;;;;;;x
c_kearny;Kearny;Kearny;Kearny;;Kearny;;;;;;;;;x
c_kearny_adj;Kearnyer;Kearnyer;Kearnyer;;Kearnyer;;;;;;;;;x
c_kelowna;Kelowna;Kelowna;Kelowna;;Kelowna;;;;;;;;;x
c_kelowna_adj;Kelownan;Kelownan;Kelownan;;Kelownan;;;;;;;;;x
c_kenapocomoco;Kenapocomoco;Kenapocomoco;Kenapocomoco;;Kenapocomoco;;;;;;;;;x
c_kenapocomoco_adj;Kenapocomocan;Kenapocomocan;Kenapocomocan;;Kenapocomocan;;;;;;;;;x
c_kennebec;Kennebeck;Kennebeck;Kennebeck;;Kennebeck;;;;;;;;;x
c_kennebec_adj;Kennebecker;Kennebecker;Kennebecker;;Kennebecker;;;;;;;;;x
c_kenosee;Kenosee;Kenosee;Kenosee;;Kenosee;;;;;;;;;x
c_kenosee_adj;Kenoseen;Kenoseen;Kenoseen;;Kenoseen;;;;;;;;;x
c_keowee;Keowee;Keowee;Keowee;;Keowee;;;;;;;;;x
c_keowee_adj;Keoweean;Keoweean;Keoweean;;Keoweean;;;;;;;;;x
c_kerr;Kerr;Kerr;Kerr;;Kerr;;;;;;;;;x
c_kerr_adj;Kerrite;Kerrite;Kerrite;;Kerrite;;;;;;;;;x
c_ketchikan;Ketchikan;Ketchikan;Ketchikan;;Ketchikan;;;;;;;;;x
c_ketchikan_adj;Ketchikan;Ketchikan;Ketchikan;;Ketchikan;;;;;;;;;x
c_keweenaw;Keweenaw;Keweenaw;Keweenaw;;Keweenaw;;;;;;;;;x
c_keweenaw_adj;Keweenawer;Keweenawer;Keweenawer;;Keweenawer;;;;;;;;;x
c_kiamichi;Kiamichi;Kiamichi;Kiamichi;;Kiamichi;;;;;;;;;x
c_kiamichi_adj;Kiamichian;Kiamichian;Kiamichian;;Kiamichian;;;;;;;;;x
c_kickapoo;Kickapoo;Kickapoo;Kickapoo;;Kickapoo;;;;;;;;;x
c_kickapoo_adj;Kickapooan;Kickapooan;Kickapooan;;Kickapooan;;;;;;;;;x
c_kicpahat;Kicpahat;Kicpahat;Kicpahat;;Kicpahat;;;;;;;;;x
c_kicpahat_adj;Kicpahatian;Kicpahatian;Kicpahatian;;Kicpahatian;;;;;;;;;x
c_kiis_gwaii;Kiis Gwaii;Kiis Gwaii;Kiis Gwaii;;Kiis Gwaii;;;;;;;;;x
c_kiis_gwaii_adj;Kiis Gwaii;Kiis Gwaii;Kiis Gwaii;;Kiis Gwaii;;;;;;;;;x
c_kindersley;Kindersley;Kindersley;Kindersley;;Kindersley;;;;;;;;;x
c_kindersley_adj;Kindersley;Kindersley;Kindersley;;Kindersley;;;;;;;;;x
c_king;King;King;King;;King;;;;;;;;;x
c_king_adj;Kinger;Kinger;Kinger;;Kinger;;;;;;;;;x
c_kisatchie;Kisatchie;Kisatchie;Kisatchie;;Kisatchie;;;;;;;;;x
c_kisatchie_adj;Kisatchian;Kisatchian;Kisatchian;;Kisatchian;;;;;;;;;x
c_kitsap;Kitsap;Kitsap;Kitsap;;Kitsap;;;;;;;;;x
c_kitsap_adj;Kitsappan;Kitsappan;Kitsappan;;Kitsappan;;;;;;;;;x
c_kittatinny;Kittatinny;Kittatinny;Kittatinny;;Kittatinny;;;;;;;;;x
c_kittatinny_adj;Kittatinnic;Kittatinnic;Kittatinnic;;Kittatinnic;;;;;;;;;x
c_kittitas;Kittitas;Kittitas;Kittitas;;Kittitas;;;;;;;;;x
c_kittitas_adj;Kittitan;Kittitan;Kittitan;;Kittitan;;;;;;;;;x
c_klamath;Klamath;Klamath;Klamath;;Klamath;;;;;;;;;x
c_klamath_adj;Klamathian;Klamathian;Klamathian;;Klamathian;;;;;;;;;x
c_klamath_falls;Klamath Falls;Klamath Falls;Klamath Falls;;Klamath Falls;;;;;;;;;x
c_klamath_falls_adj;Klamathian;Klamathian;Klamathian;;Klamathian;;;;;;;;;x
c_klawock;Klawock;Klawock;Klawock;;Klawock;;;;;;;;;x
c_klawock_adj;Klawock;Klawock;Klawock;;Klawock;;;;;;;;;x
c_klickitat;Klickitat;Klickitat;Klickitat;;Klickitat;;;;;;;;;x
c_klickitat_adj;Klickitat;Klickitat;Klickitat;;Klickitat;;;;;;;;;x
c_klinaklini;Klinaklini;Klinaklini;Klinaklini;;Klinaklini;;;;;;;;;x
c_klinaklini_adj;Klinaklinian;Klinaklinian;Klinaklinian;;Klinaklinian;;;;;;;;;x
c_kluane;Kluane;Kluane;Kluane;;Kluane;;;;;;;;;x
c_kluane_adj;Kluane;Kluane;Kluane;;Kluane;;;;;;;;;x
c_knobstone;Knobstone;Knobstone;Knobstone;;Knobstone;;;;;;;;;x
c_knobstone_adj;Knobstonian;Knobstonian;Knobstonian;;Knobstonian;;;;;;;;;x
c_knox;Knox;Knox;Knox;;Knox;;;;;;;;;x
c_knox_adj;Knoxite;Knoxite;Knoxite;;Knoxite;;;;;;;;;x
c_kokanee;Kokanee;Kokanee;Kokanee;;Kokanee;;;;;;;;;x
c_kokanee_adj;Kokanee;Kokanee;Kokanee;;Kokanee;;;;;;;;;x
c_kokomo;Kokomo;Kokomo;Kokomo;;Kokomo;;;;;;;;;x
c_kokomo_adj;Kokomoan;Kokomoan;Kokomoan;;Kokomoan;;;;;;;;;x
c_koksoak;Koksoak;Koksoak;Koksoak;;Koksoak;;;;;;;;;x
c_koksoak_adj;Koksoak;Koksoak;Koksoak;;Koksoak;;;;;;;;;x
c_koocanusa;Koocanusa;Koocanusa;Koocanusa;;Koocanusa;;;;;;;;;x
c_koocanusa_adj;Koocanusan;Koocanusan;Koocanusan;;Koocanusan;;;;;;;;;x
c_kootenai;Kootenai;Kootenai;Kootenai;;Kootenai;;;;;;;;;x
c_kootenai_adj;Kootenai;Kootenai;Kootenai;;Kootenai;;;;;;;;;x
c_kootenay;Kootenay;Kootenay;Kootenay;;Kootenay;;;;;;;;;x
c_kootenay_adj;Kootenain;Kootenain;Kootenain;;Kootenain;;;;;;;;;x
c_kouchibouguac;Kouchibouguac;Kouchibouguac;Kouchibouguac;;Kouchibouguac;;;;;;;;;x
c_kouchibouguac_adj;Kouchibouguacite;Kouchibouguacite;Kouchibouguacite;;Kouchibouguacite;;;;;;;;;x
c_kupreanof;Kupreanof;Kupreanof;Kupreanof;;Kupreanof;;;;;;;;;x
c_kupreanof_adj;Kupreanof;Kupreanof;Kupreanof;;Kupreanof;;;;;;;;;x
c_la_ceiba;La Ceiba;La Ceiba;La Ceiba;;La Ceiba;;;;;;;;;x
c_la_ceiba_adj;La Ceiban;La Ceiban;La Ceiban;;La Ceiban;;;;;;;;;x
c_la_cloche;La Cloche;La Cloche;La Cloche;;La Cloche;;;;;;;;;x
c_la_cloche_adj;La Clocher;La Clocher;La Clocher;;La Clocher;;;;;;;;;x
c_la_crosse;La Crosse;La Crosse;La Crosse;;La Crosse;;;;;;;;;x
c_la_crosse_adj;La Crucian;La Crucian;La Crucian;;La Crucian;;;;;;;;;x
c_la_dorada;La Dorada;La Dorada;La Dorada;;La Dorada;;;;;;;;;x
c_la_dorada_adj;La Doradan;La Doradan;La Doradan;;La Doradan;;;;;;;;;x
c_la_freyesca;La Freyesca;La Freyesca;La Freyesca;;La Freyesca;;;;;;;;;x
c_la_freyesca_adj;La Freyescan;La Freyescan;La Freyescan;;La Freyescan;;;;;;;;;x
c_la_gonave;La Gonâve;La Gonâve;La Gonâve;;La Gonâve;;;;;;;;;x
c_la_gonave_adj;La Gonâveian;La Gonâveian;La Gonâveian;;La Gonâveian;;;;;;;;;x
c_la_macarena;La Macarena;La Macarena;La Macarena;;La Macarena;;;;;;;;;x
c_la_macarena_adj;Macarene;Macarene;Macarene;;Macarene;;;;;;;;;x
c_la_moine_adj;Moinard;Moinard;Moinard;;Moinard;;;;;;;;;x
c_la_paz;La Paz;La Paz;La Paz;;La Paz;;;;;;;;;x
c_la_paz_adj;La Pazian;La Pazian;La Pazian;;La Pazian;;;;;;;;;x
c_la_romana;La Romana;La Romana;La Romana;;La Romana;;;;;;;;;x
c_la_romana_adj;La Roman;La Roman;La Roman;;La Roman;;;;;;;;;x
c_la_ronge;La Ronge;La Ronge;La Ronge;;La Ronge;;;;;;;;;x
c_la_ronge_adj;La Rongine;La Rongine;La Rongine;;La Rongine;;;;;;;;;x
c_la_vega;La Vega;La Vega;La Vega;;La Vega;;;;;;;;;x
c_la_vega_adj;La Vegan;La Vegan;La Vegan;;La Vegan;;;;;;;;;x
c_labrador_west;Labrador West;Labrador West;Labrador West;;Labrador West;;;;;;;;;x
c_labrador_west_adj;Labradorian;Labradorian;Labradorian;;Labradorian;;;;;;;;;x
c_lac_seul;Lac Seul;Lac Seul;Lac Seul;;Lac Seul;;;;;;;;;x
c_lac_seul_adj;Lac Seulan;Lac Seulan;Lac Seulan;;Lac Seulan;;;;;;;;;x
c_lacandon;Lacandón;Lacandón;Lacandón;;Lacandón;;;;;;;;;x
c_lacandon_adj;Lacandón;Lacandón;Lacandón;;Lacandón;;;;;;;;;x
c_lafayette;Lafayette;Lafayette;Lafayette;;Lafayette;;;;;;;;;x
c_lafayette_adj;Lafayettean;Lafayettean;Lafayettean;;Lafayettean;;;;;;;;;x
c_lafourche_terrebonne;Lafource Terrebonne;Lafource Terrebonne;Lafource Terrebonne;;Lafource Terrebonne;;;;;;;;;x
c_lafourche_terrebonne_adj;Lafourchard;Lafourchard;Lafourchard;;Lafourchard;;;;;;;;;x
c_lagrange;LaGrange;LaGrange;LaGrange;;LaGrange;;;;;;;;;x
c_lagrange_adj;LaGranger;LaGranger;LaGranger;;LaGranger;;;;;;;;;x
c_lake;Lake;Lake;Lake;;Lake;;;;;;;;;x
c_lake_adj;Lakean;Lakean;Lakean;;Lakean;;;;;;;;;x
c_lake_of_the_woods;Lake of the Woods;Lake of the Woods;Lake of the Woods;;Lake of the Woods;;;;;;;;;x
c_lake_of_the_woods_adj;Lake of the Woods;Lake of the Woods;Lake of the Woods;;Lake of the Woods;;;;;;;;;x
c_lakehead;Lakehead;Lakehead;Lakehead;;Lakehead;;;;;;;;;x
c_lakehead_adj;Lakeheader;Lakeheader;Lakeheader;;Lakeheader;;;;;;;;;x
c_lambton;Lambton;Lambton;Lambton;;Lambton;;;;;;;;;x
c_lambton_adj;Lambtonian;Lambtonian;Lambtonian;;Lambtonian;;;;;;;;;x
c_lanaudiere;Lanaudiere;Lanaudiere;Lanaudiere;;Lanaudiere;;;;;;;;;x
c_lanaudiere_adj;Lanaudian;Lanaudian;Lanaudian;;Lanaudian;;;;;;;;;x
c_lancaster;Lancaster;Lancaster;Lancaster;;Lancaster;;;;;;;;;x
c_lancaster_adj;Lancastrian;Lancastrian;Lancastrian;;Lancastrian;;;;;;;;;x
c_land_of_sky;Land of Sky;Land of Sky;Land of Sky;;Land of Sky;;;;;;;;;x
c_land_of_sky_adj;Skylander;Skylander;Skylander;;Skylander;;;;;;;;;x
c_lane;Lane;Lane;Lane;;Lane;;;;;;;;;x
c_lane_adj;Laner;Laner;Laner;;Laner;;;;;;;;;x
c_lansing;Lansing;Lansing;Lansing;;Lansing;;;;;;;;;x
c_lansing_adj;Lansingite;Lansingite;Lansingite;;Lansingite;;;;;;;;;x
c_laredo;Laredo;Laredo;Laredo;;Laredo;;;;;;;;;x
c_laredo_adj;Laredan;Laredan;Laredan;;Laredan;;;;;;;;;x
c_larimer;Larimer;Larimer;Larimer;;Larimer;;;;;;;;;x
c_larimer_adj;Larimeran;Larimeran;Larimeran;;Larimeran;;;;;;;;;x
c_las_mercedes;Las Mercedes;Las Mercedes;Las Mercedes;;Las Mercedes;;;;;;;;;x
c_las_mercedes_adj;Las Mercedesian;Las Mercedesian;Las Mercedesian;;Las Mercedesian;;;;;;;;;x
c_las_montanas;Las Montañas;Las Montañas;Las Montañas;;Las Montañas;;;;;;;;;x
c_las_montanas_adj;Las Montañan;Las Montañan;Las Montañan;;Las Montañan;;;;;;;;;x
c_las_perlas;Las Perlas;Las Perlas;Las Perlas;;Las Perlas;;;;;;;;;x
c_las_perlas_adj;Las Perlan;Las Perlan;Las Perlan;;Las Perlan;;;;;;;;;x
c_las_puertas;Las Puertas;Las Puertas;Las Puertas;;Las Puertas;;;;;;;;;x
c_las_puertas_adj;Puertoian;Puertoian;Puertoian;;Puertoian;;;;;;;;;x
c_las_tunas;Las Tunas;Las Tunas;Las Tunas;;Las Tunas;;;;;;;;;x
c_las_tunas_adj;Tunan;Tunan;Tunan;;Tunan;;;;;;;;;x
c_las_vegas;Las Vegas;Las Vegas;Las Vegas;;Las Vegas;;;;;;;;;x
c_las_vegas_adj;Las Vegasian;Las Vegasian;Las Vegasian;;Las Vegasian;;;;;;;;;x
c_lassen;Lassen;Lassen;Lassen;;Lassen;;;;;;;;;x
c_lassen_adj;Lassenian;Lassenian;Lassenian;;Lassenian;;;;;;;;;x
c_laurel_highlands;Laurel Highlands;Laurel Highlands;Laurel Highlands;;Laurel Highlands;;;;;;;;;x
c_laurel_highlands_adj;Laurelian;Laurelian;Laurelian;;Laurelian;;;;;;;;;x
c_laurentides;Laurentides;Laurentides;Laurentides;;Laurentides;;;;;;;;;x
c_laurentides_adj;Laurentide;Laurentide;Laurentide;;Laurentide;;;;;;;;;x
c_laverne;Laverne;Laverne;Laverne;;Laverne;;;;;;;;;x
c_laverne_adj;Lavernean;Lavernean;Lavernean;;Lavernean;;;;;;;;;x
c_lazaro_cardenas;Lázaro Cárdenas;Lázaro Cárdenas;Lázaro Cárdenas;;Lázaro Cárdenas;;;;;;;;;x
c_lazaro_cardenas_adj;Cárdenan;Cárdenan;Cárdenan;;Cárdenan;;;;;;;;;x
c_le_cap;Le Cap;Le Cap;Le Cap;;Le Cap;;;;;;;;;x
c_le_cap_adj;Caper;Caper;Caper;;Caper;;;;;;;;;x
c_leaf;Leaf;Leaf;Leaf;;Leaf;;;;;;;;;x
c_leaf_adj;Leafite;Leafite;Leafite;;Leafite;;;;;;;;;x
c_leaf_rapids;Leaf Rapids;Leaf Rapids;Leaf Rapids;;Leaf Rapids;;;;;;;;;x
