#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#All credit for Nahua titles go to Polokotsin

king_female_jeffersonian;General;;;;;;;;;;;;;x
king_female_libertarian;General;;;;;;;;;;;;;x
king_female_antillais;Larenn;;;;;;;;;;;;;x
king_female_brethren;Admiral;;;;;;;;;;;;;x
king_female_cholano;Comandante;;;;;;;;;;;;;x
king_female_chrome_cultist;Tycoon;;;;;;;;;;;;;x
king_female_consumerist;Executive Director;;;;;;;;;;;;;x
king_female_edokko;Ohi;;;;;;;;;;;;;x
king_female_gaian;Warden;;;;;;;;;;;;;x
king_female_gaucho;Caudilla;;;;;;;;;;;;;x
king_female_innu;Tshishe-Utshimashkueu;;;;;;;;;x
king_female_iroquois;Tekarihogen;;;;;;;;;x
king_female_jewish_group;Malcah;;;;;;;;;;;;;x
king_female_lacandon;Ix Halach Uinic;;;;;;;;;;;;;x
king_female_metis;Renn;;;;;;;;;;;;;x
king_female_mikmaq;Sakmow;;;;;;;;;x
king_female_mixtec;Ña'a Tátnuni;Ña'a Tátnuni;Ña'a Tátnuni;;Ña'a Tátnuni;;;;;;;;;x
king_female_nahua;Ueyisiuatekiuajketl;Ueyisiuatekiuajketl;Ueyisiuatekiuajketl;;Ueyisiuatekiuajketl;;;;;;;;;x
king_female_raramuri;Walú Silíame;Walú Silíame;Walú Silíame;;Walú Silíame;;;;;;;;;x
king_female_neogodbeite;High Judge;;;;;;;;;;;;;x
king_female_novorusskiy;Velikaya Knyaginya;;;;;;;;;;;;;x
king_female_ojibwe;Gichi-Ogimaakwe;;;;;;;;;x
king_female_petropavlovskiy;Velikaya Printsessa;;;;;;;;;;;;;x
king_female_portuguese;Rainha;;;;;;;;;;;;;x
king_female_portunhol;Rainha;;;;;;;;;;;;;x
king_female_purepecha;Ireri;Ireri;Ireri;;Ireri;;;;;;;;;x
king_female_quebecois;Reine;;;;;;;;;;;;;x
king_female_quichean;Ix Ajawal;;;;;;;;;;;;;x
king_female_rust_cultist;Tycoon;;;;;;;;;;;;;x
king_female_thelema;Pharaoh;;;;;;;;;;;;;x
king_female_primorskiy;Velikaya Knyaginya;;;;;;;;;;;;;x
king_female_yucateco;Ix Halach Uinic;;;;;;;;;;;;;x
king_female_zapotec;Xunaxhi;Xunaxhi;Xunaxhi;;Xunaxhi;;;;;;;;;x
king_gaucho;Caudillo;;;;;;;;;;;;;x
king_innu;Tshishe-Utshimau;;;;;;;;;x
king_iroquois;Tekarihogen;;;;;;;;;x
king_jewish_group;Melech;;;;;;;;;;;;;x
king_lacandon;Halach Uinic;;;;;;;;;;;;;x
king_metis;Rway;;;;;;;;;;;;;x
king_mikmaq;Sakmow;;;;;;;;;x
king_mixtec;Tee Tátnuni;Tee Tátnuni;Tee Tátnuni;;Tee Tátnuni;;;;;;;;;x
king_nahua;Ueyitekiuajketl;Ueyitekiuajketl;Ueyitekiuajketl;;Ueyitekiuajketl;;;;;;;;;x
king_raramuri;Walú Silíame;Walú Silíame;Walú Silíame;;Walú Silíame;;;;;;;;;x
king_neogodbeite;High Judge;;;;;;;;;;;;;x
king_novorusskiy;Velikiy Knyaz;;;;;;;;;;;;;x
king_ojibwe;Gichi-Ogimaa;;;;;;;;;x
king_petropavlovskiy;Velikiy Printseps;;;;;;;;;;;;;x
king_portuguese;Rei;;;;;;;;;;;;;x
king_portunhol;Rei;;;;;;;;;;;;;x
king_purepecha;Irécha;Irécha;Irécha;;Irécha;;;;;;;;;x
king_quebecois;Roi;;;;;;;;;;;;;x
king_quichean;Ajawal;;;;;;;;;;;;;x
king_rust_cultist;Tycoon;;;;;;;;;;;;;x
king_thelema;Pharaoh;;;;;;;;;;;;;x
king_primorskiy;Velikiy Knyaz;;;;;;;;;;;;;x
king_yucateco;Halach Uinic;;;;;;;;;;;;;x
king_zapotec;Xaique;Xaique;Xaique;;Xaique;;;;;;;;;x
kingdom_americanist;Department;;;;;;;;;;;;;x
kingdom_hamiltonian;Department;;;;;;;;;;;;;x
kingdom_jeffersonian;Department;;;;;;;;;;;;;x
kingdom_libertarian;Department;;;;;;;;;;;;;x
kingdom_antillais;Wayòm;;;;;;;;;;;;;x
kingdom_brethren;Admiralty;;;;;;;;;;;;;x
kingdom_cholano;K'uhul Ajawil;;;;;;;;;;;;;x
kingdom_chrome_cultist;Tycoonship;;;;;;;;;;;;;x
kingdom_consumerist;Corporation;;;;;;;;;;;;;x
kingdom_edokko;Okoku;;;;;;;;;;;;;x
kingdom_gaian;Ecoregion;;;;;;;;;;;;;x
kingdom_jewish_group;Mamlachah;;;;;;;;;;;;;x
kingdom_lacandon;K'uhul Ajawil;;;;;;;;;;;;;x
kingdom_mixtec;Yuu teyu;Yuu teyu;Yuu teyu;;Yuu teyu;;;;;;;;;x
kingdom_nahua;Ueyitekiuajyotl;Ueyitekiuajyotl;Ueyitekiuajyotl;;Ueyitekiuajyotl;;;;;;;;;x
kingdom_raramuri;Walú Tisola;Walú Tisola;Walú Tisola;;Walú Tisola;;;;;;;;;x
kingdom_novorusskiy;Grand Principality;;;;;;;;;;;;;x
kingdom_of_americanist;Department of;;;;;;;;;;;;;x
kingdom_of_hamiltonian;Department of;;;;;;;;;;;;;x
kingdom_of_jeffersonian;Department of;;;;;;;;;;;;;x
kingdom_of_libertarian;Department of;;;;;;;;;;;;;x
kingdom_of_antillais;Wayòm of;;;;;;;;;;;;;x
kingdom_of_brethren;Admiralty of;;;;;;;;;;;;;x
kingdom_of_cholano;Tayrayn di;;;;;;;;;;;;;x
kingdom_of_chrome_cultist;Tycoonship of;;;;;;;;;;;;;x
kingdom_of_consumerist;Corporation of;;;;;;;;;;;;;x
kingdom_of_edokko;Okoku of;;;;;;;;;;;;;x
kingdom_of_gaian;Ecoregion of;;;;;;;;;;;;;x
kingdom_of_jewish_group;Mamlachah of;;;;;;;;;;;;;x
kingdom_of_lacandon;Tayrayn di;;;;;;;;;;;;;x
kingdom_of_mixtec;Yuu teyu of;;;;;;;;;;;;;x #bedmat-seat. Historical name implying pairing between two or more lordships
kingdom_of_nahua;Ueyitekiuajyotl of;;;;;;;;;;;;;x
kingdom_of_raramuri;Walú Tisola of;;;;;;;;;;;;;x
kingdom_of_novorusskiy;Grand Principality of;;;;;;;;;;;;;x
kingdom_of_ontarian;Province of;;;;;;;;;;;;;x
kingdom_of_petropavlovskiy;Grand Principality of;;;;;;;;;;;;;x
kingdom_of_purepecha;Iréchekwa of;;;;;;;;;;;;;x
kingdom_of_quichean;Tayrayn di;;;;;;;;;;;;;x
kingdom_of_rust_cultist;Tycoonship of;;;;;;;;;;;;;x
kingdom_of_primorskiy;Grand Principality of;;;;;;;;;;;;;x
kingdom_of_zapotec;Guidxi of;;;;;;;;;;;;;x
kingdom_petropavlovskiy;Grand Principality;;;;;;;;;;;;;x
kingdom_purepecha;Iréchekwa;Iréchekwa;Iréchekwa;;Iréchekwa;;;;;;;;;x
kingdom_quichean;K'uhul Ajawil;;;;;;;;;;;;;x
kingdom_rust_cultist;Tycoonship;;;;;;;;;;;;;x
kingdom_primorskiy;Grand Principality;;;;;;;;;;;;;x
kingdom_zapotec;Guidxi;Guidxi;Guidxi;;Guidxi;;;;;;;;;x
nomadic_emperor_blackfoot;Ohkinniinaa;;;;;;;;;;;;;x
nomadic_emperor_cree;Kihchi Okimahkan;;;;;;;;;;;;;x
nomadic_emperor_crow;Íipche akeé;;;;;;;;;;;;;x
nomadic_emperor_cheyenne;Vého;;;;;;;;;;;;;x
nomadic_emperor_female_blackfoot;Ohkiimaan;;;;;;;;;;;;;x
nomadic_emperor_female_cree;Wîwimâw;;;;;;;;;;;;;x
nomadic_emperor_female_crow;Bíasshee;;;;;;;;;;;;;x
nomadic_emperor_female_cheyenne;Véhóná'e;;;;;;;;;;;;;x
nomadic_emperor_female_llanero;Gran Cabecilla;;;;;;;;;;;;;x
nomadic_emperor_female_metis;Chef Faam;;;;;;;;;;;;;x
nomadic_emperor_female_prairielander;Hetmaness;;;;;;;;;;;;;x
nomadic_emperor_female_sioux;Tawiçu;;;;;;;;;;;;;x
nomadic_emperor_female;Ma'am;;;;;;;;;;;;;x
nomadic_emperor_llanero;Gran Cabecilla;;;;;;;;;;;;;x
nomadic_emperor_metis;Prizidaan Exovede;;;;;;;;;;;;;x
nomadic_emperor_prairielander;Hetman;;;;;;;;;;;;;x
nomadic_emperor_sioux;Itaåçaå;;;;;;;;;;;;;x
nomadic_emperor;Sheriff;;;;;;;;;;;;;x
nomadic_empire_blackfoot;Awahsin;;;;;;;;;;;;;x
nomadic_empire_cree;Paskwâw;;;;;;;;;;;;;x
nomadic_empire_crow;Ashkootáa;;;;;;;;;;;;;x
nomadic_empire_cheyenne;Manahého'e;;;;;;;;;;;;;x
nomadic_empire_llanero;Llano;;;;;;;;;;;;;x
nomadic_empire_metis;Mishchaytowuk;;;;;;;;;;;;;x
nomadic_empire_of_blackfoot;Awahsin of;;;;;;;;;;;;;x
nomadic_empire_of_cree;Paskwâw of;;;;;;;;;;;;;x
nomadic_empire_of_crow;Ashkootáa of;;;;;;;;;;;;;x
nomadic_empire_of_cheyenne;Manahého'e of;;;;;;;;;;;;;x
nomadic_empire_of_llanero;Llano of;;;;;;;;;;;;;x
nomadic_empire_of_metis;Mishchaytowuk di;;;;;;;;;;;;;x
nomadic_empire_of_prairielander;Hetmanate of;;;;;;;;;;;;;x
nomadic_empire_of_sioux;Obláye of;;;;;;;;;;;;;x
nomadic_empire_of;Department of;;;;;;;;;;;;;x
nomadic_empire_prairielander;Hetmanate;;;;;;;;;;;;;x
nomadic_empire_sioux;Obláye;;;;;;;;;;;;;x
nomadic_empire;Department;;;;;;;;;;;;;x
nomadic_king_blackfoot;Nínaa;;;;;;;;;;;;;x
nomadic_king_cree;Okimahkân;;;;;;;;;;;;;x
nomadic_king_crow;Ashakeé;;;;;;;;;;;;;x
nomadic_king_cheyenne;Véhóéso;;;;;;;;;;;;;x
nomadic_king_female_blackfoot;Issohkiimaan;;;;;;;;;;;;;x
nomadic_king_female_cree;Owikimakana;;;;;;;;;;;;;x
nomadic_king_female_crow;Uá;;;;;;;;;;;;;x
nomadic_emperor_female_cheyenne;Véhóná'e;;;;;;;;;;;;;x
nomadic_king_female_llanero;Cabecilla;;;;;;;;;;;;;x
nomadic_king_female_metis;Ahkwatishiw;;;;;;;;;;;;;x
nomadic_king_female_prairielander;Atamaness;;;;;;;;;;;;;x
nomadic_king_female_sioux;Wiåyaå;;;;;;;;;;;;;x
nomadic_king_female;Missus;;;;;;;;;;;;;x
nomadic_king_llanero;Cabecilla;;;;;;;;;;;;;x
nomadic_king_metis;Rway Exovede;;;;;;;;;;;;;x
nomadic_king_prairielander;Ataman;;;;;;;;;;;;;x
nomadic_king_sioux;Akiçita;;;;;;;;;;;;;x
nomadic_king;Deputy;;;;;;;;;;;;;x
nomadic_kingdom_blackfoot;Ksááhko;;;;;;;;;;;;;x
nomadic_kingdom_cree;Ôcênâs;;;;;;;;;;;;;x
nomadic_kingdom_crow;Awé;;;;;;;;;;;;;x
nomadic_kingdom_cheyenne;Ho'e;;;;;;;;;;;;;x
nomadic_kingdom_llanero;Llanito;;;;;;;;;;;;;x
nomadic_kingdom_metis;Naasyoon;;;;;;;;;;;;;x
nomadic_kingdom_of_blackfoot;Ksááhko of;;;;;;;;;;;;;x
nomadic_kingdom_of_cree;Ôcênâs of;;;;;;;;;;;;;x
nomadic_kingdom_of_crow;Awé of;;;;;;;;;;;;;x
nomadic_kingdom_of_cheyenne;Ho'e of;;;;;;;;;;;;;x
nomadic_kingdom_of_llanero;Llanito of;;;;;;;;;;;;;x
nomadic_kingdom_of_metis;Naasyon di;;;;;;;;;;;;;x
nomadic_kingdom_of_prairielander;Host of;;;;;;;;;;;;;x
nomadic_kingdom_of_sioux;Wichóthi of;;;;;;;;;;;;;x
nomadic_kingdom_of;Range of;;;;;;;;;;;;;x
nomadic_kingdom_prairielander;Host;;;;;;;;;;;;;x
nomadic_kingdom_sioux;Wichóthi;;;;;;;;;;;;;x
nomadic_kingdom;Range;;;;;;;;;;;;;x
POTENCIA_FOA;Your Benevolence;;;;;;;;;;;;;x
POTENCIA;Potencia;;;;;;;;;;;;;x
temble_baron_female_neogodbeite;Sister;;;;;;;;;;;;;x
temple_baron_afro_syncretic;Priest;;;;;;;;;;;;;x
temple_baron_afro_syncretics;Priests;;;;;;;;;;;;;x
temple_baron_american_native;Shaman;;;;;;;;;;;;;x
temple_baron_americanist;Judge;;;;;;;;;;;;;x
temple_baron_americanist_female;Judge;;;;;;;;;;;;;x
temple_baron_americanists;Judges;;;;;;;;;;;;;x
temple_baron_aphite;Adjunct;;;;;;;;;;;;;x
temple_baron_aphites;Adjuncts;;;;;;;;;;;;;x
temple_baron_atomicist;Adjunct;;;;;;;;;;;;;x
temple_baron_atomicists;Adjuncts;;;;;;;;;;;;;x
temple_baron_candomble;Pai-de-santo;;;;;;;;;;;;;x
temple_baron_cetic;Teacher;;;;;;;;;;;;;x
temple_baron_cetics;Teachers;;;;;;;;;;;;;x
temple_baron_chrome_cultist;Stationmaster;;;;;;;;;;;;;x
temple_baron_chrome_cultists;Stationmasters;;;;;;;;;;;;;x
temple_baron_consumerist;Manager;;;;;;;;;;;;;x
temple_baron_consumerists;Managers;;;;;;;;;;;;;x
temple_baron_cult_of_saints;Padre;;;;;;;;;;;;;x
temple_baron_espiritista;Banco;;;;;;;;;;;;;x
temple_baron_exovedate;Payr;;;;;;;;;;;;;x
temple_baron_falling_star;Acolyte;;;;;;;;;;;;;x
temple_baron_falling_stars;Acolytes;;;;;;;;;;;;;x
temple_baron_female_afro_syncretic;Priestess;;;;;;;;;;;;;x
temple_baron_female_americanist;Judge;;;;;;;;;;;;;x
temple_baron_female_aphite;Adjunct;;;;;;;;;;;;;x
temple_baron_female_atomicist;Adjunct;;;;;;;;;;;;;x
temple_baron_female_candomble;Mãe-de-santo;;;;;;;;;;;;;x
temple_baron_female_cetic;Teacher;;;;;;;;;;;;;x
temple_baron_female_chrome_cultist;Stationmaster;;;;;;;;;;;;;x
temple_baron_female_consumerist;Manager;;;;;;;;;;;;;x
temple_baron_female_cult_of_saints;Madre;;;;;;;;;;;;;x
temple_baron_female_exovedate;Soeur;;;;;;;;;;;;;x
temple_baron_female_falling_star;Acolyte;;;;;;;;;;;;;x
temple_baron_female_falling_stars;Acolytes;;;;;;;;;;;;;x
temple_baron_female_gaian;Dryad;;;;;;;;;;;;;x
temple_baron_female_hamiltonian;Judge;;;;;;;;;;;;;x
temple_baron_female_jeffersonian;Judge;;;;;;;;;;;;;x
temple_baron_female_jewish_group;Rabbi;;;;;;;;;;;;;x
temple_baron_female_libertarian;Judge;;;;;;;;;;;;;x
temple_baron_female_mesoamerican_gods;Priestess;;;;;;;;;;;;;x
temple_baron_female_nautical;Pilot;;;;;;;;;;;;;x
temple_baron_female_norse_pagan_reformed;Refri;Refri;Refri;;Refri;;;;;;;;;x
temple_baron_female_norse_pagan;Refri;Refri;Refri;;Refri;;;;;;;;;x
temple_baron_female_occultist_reformed;Adept;;;;;;;;;;;;;x
temple_baron_female_occultist;Adept;;;;;;;;;;;;;x
temple_baron_female_orthodox;Priestess;;;;;;;;;;;;;x
temple_baron_female_pacific;Priestess;;;;;;;;;;;;;x
temple_baron_female_revelationist_reformed;Tonguetalker;;;;;;;;;;;;;x
temple_baron_female_revelationist;Tonguetalker;;;;;;;;;;;;;x
temple_baron_female_rust_cultist;Stationmaster;;;;;;;;;;;;;x
temple_baron_female_santeria;Santera;;;;;;;;;;;;;x
temple_baron_female_shinto;Miko;;;;;;;;;;;;;x
temple_baron_female_thelema;Zelator;;;;;;;;;;;;;x
temple_baron_female_trailwalker_reformed;Mountainwoman;;;;;;;;;;;;;x
temple_baron_female_trailwalker;Mountainwoman;;;;;;;;;;;;;x
temple_baron_female_ursuline;Prieure;;;;;;;;;;;;;x
temple_baron_female_voodoo;Mambo;;;;;;;;;;;;;x
temple_baron_female_glorian;Minister;;;;;;;;;;;;;x
temple_baron_glorian;Minister;;;;;;;;;;;;;x
temple_baron_gaian;Dryad;;;;;;;;;;;;;x
temple_baron_gaians;Dryads;;;;;;;;;;;;;x
temple_baron_hamiltonian;Judge;;;;;;;;;;;;;x
temple_baron_hamiltonian_female;Judge;;;;;;;;;;;;;x
temple_baron_hamiltonians;Judges;;;;;;;;;;;;;x
temple_baron_jeffersonian;Judge;;;;;;;;;;;;;x
temple_baron_jeffersonian_female;Judge;;;;;;;;;;;;;x
temple_baron_jeffersonians;Judges;;;;;;;;;;;;;x
temple_baron_jewish_group;Rabbi;;;;;;;;;;;;;x
temple_baron_jewish_groups;Rabbis;;;;;;;;;;;;;x
temple_baron_latter_day_saints;Bishop;;;;;;;;;;;;;x
temple_baron_libertarian;Judge;;;;;;;;;;;;;x
temple_baron_libertarian_female;Judge;;;;;;;;;;;;;x
temple_baron_libertarians;Judges;;;;;;;;;;;;;x
temple_baron_mesoamerican_gods;Priest;;;;;;;;;;;;;x
temple_baron_mesoamerican_godss;Priests;;;;;;;;;;;;;x
temple_baron_nautical;Pilot;;;;;;;;;;;;;x
temple_baron_nauticals;Pilots;;;;;;;;;;;;;x
temple_baron_norse_pagan_reformed;Refri;Refri;Refri;;Refri;;;;;;;;;x
temple_baron_norse_pagan;Refri;Refri;Refri;;Refri;;;;;;;;;x
temple_baron_occultist_reformed;Adept;;;;;;;;;;;;;x
temple_baron_occultist_reformeds;Adepts;;;;;;;;;;;;;x
temple_baron_occultist;Adept;;;;;;;;;;;;;x
temple_baron_occultists;Adepts;;;;;;;;;;;;;x
temple_baron_orthodox;Priest;;;;;;;;;;;;;x
temple_baron_orthodoxs;Priests;;;;;;;;;;;;;x
temple_baron_pacific;Priest;;;;;;;;;;;;;x
temple_baron_pacifics;Priests;;;;;;;;;;;;;x
temple_baron_peyotist;Roadman;;;;;;;;;;;;;x
temple_baron_peyotists;Roadmen;;;;;;;;;;;;;x
temple_baron_reform;Rabbi;;;;;;;;;;;;;x
temple_baron_reforms;Rabbis;;;;;;;;;;;;;x
temple_baron_aria_de_machete_reformeds;Priest;Prêtre;Priester;;Sacerdote;;;;;;;;;x
temple_baron_revelationist_reformed;Tonguetalker;;;;;;;;;;;;;x
temple_baron_revelationist_reformeds;Tonguetalkers;;;;;;;;;;;;;x
temple_baron_revelationist;Tonguetalker;;;;;;;;;;;;;x
temple_baron_revelationists;Tonguetalkers;;;;;;;;;;;;;x
temple_baron_rust_cultist;Stationmaster;;;;;;;;;;;;;x
temple_baron_rust_cultists;Stationmasters;;;;;;;;;;;;;x
temple_baron_santeria;Santero;;;;;;;;;;;;;x
temple_baron_santerias;Santeros;;;;;;;;;;;;;x
temple_baron_shinto;Kannushi;;;;;;;;;;;;;x
temple_baron_shintos;Kannushi;;;;;;;;;;;;;x
temple_baron_thelema;Zelator;;;;;;;;;;;;;x
temple_baron_trailwalker_reformed;Mountainman;;;;;;;;;;;;;x
temple_baron_trailwalker;Mountainman;;;;;;;;;;;;;x
temple_baron_trailwalkers_reformed;Mountainmen;;;;;;;;;;;;;x
temple_baron_trailwalkers;Mountainmen;;;;;;;;;;;;;x
temple_baron_ursuline;Prieur;;;;;;;;;;;;;x
temple_baron_ursulines;Prieures;;;;;;;;;;;;;x
temple_baron_voodoo;Houngan;;;;;;;;;;;;;x
temple_baron_voodoos;Houngans;;;;;;;;;;;;;x
temple_barony_afro_syncretic;Temple;Temple;Tempel;;Templo;;;;;;;;;x
temple_barony_american_native;Longhouse;;;;;;;;;;;;;x
temple_barony_americanist;Court;;;;;;;;;;;;;x
temple_barony_aphite;Laboratory;;;;;;;;;;;;;x
temple_barony_atomicist;Laboratory;;;;;;;;;;;;;x
temple_barony_candomble;House;;;;;;;;;;;;;x
temple_barony_chrome_cultist;Station;;;;;;;;;;;;;x
temple_barony_consumerist;Market;;;;;;;;;;;;;x
temple_barony_cult_saints;Iglesia;;;;;;;;;;;;;x
temple_barony_espiritista;Caravana;;;;;;;;;;;;;x
temple_barony_falling_star;Congregation;;;;;;;;;;;;;x
temple_barony_gaian;Grove;;;;;;;;;;;;;x
temple_barony_hamiltonian;Court;;;;;;;;;;;;;x
temple_barony_jeffersonian;Court;;;;;;;;;;;;;x
temple_barony_jewish_group;Synagogue;;;;;;;;;;;;;x
temple_barony_latter_day_saints;Ward;;;;;;;;;;;;;x
temple_barony_libertarian;Court;;;;;;;;;;;;;x
temple_barony_mesoamerican_gods;Temple;Temple;Tempel;;Templo;;;;;;;;;x
temple_barony_nautical;Pilothouse;;;;;;;;;;;;;x
temple_barony_of_afro_syncretic;Temple of;;;;;;;;;;;;;x
temple_barony_of_american_native;Longhouse of;;;;;;;;;;;;;x
temple_barony_of_americanist;Court of;;;;;;;;;;;;;x
temple_barony_of_aphite;Laboratory of;;;;;;;;;;;;;x
temple_barony_of_atomicist;Laboratory of;;;;;;;;;;;;;x
temple_barony_of_candomble;House of;;;;;;;;;;;;;x
temple_barony_of_cetic;Temple of;;;;;;;;;;;;;x
temple_barony_of_chrome_cultist;Station of;;;;;;;;;;;;;x
temple_barony_of_consumerist;Market of;;;;;;;;;;;;;x
temple_barony_of_cult_of_saints;Iglesia of;;;;;;;;;;;;;x
temple_barony_of_espiritista;Caravana of;;;;;;;;;;;;;x
temple_barony_of_exovedate;Paarwess;;;;;;;;;;;;;x
temple_barony_of_falling_star;Congregation of;;;;;;;;;;;;;x
temple_barony_of_gaian;Grove of;;;;;;;;;;;;;x
temple_barony_of_hamiltonian;Court of;;;;;;;;;;;;;x
temple_barony_of_jeffersonian;Court of;;;;;;;;;;;;;x
temple_barony_of_jewish_group;Synagogue of ;;;;;;;;;;;;;x
temple_barony_of_latter_day_saints;Ward of;;;;;;;;;;;;;x
temple_barony_of_libertarian;Court of;;;;;;;;;;;;;x
temple_barony_of_mesoamerican_gods;Temple of;;;;;;;;;;;;;x
temple_barony_of_nautical;Pilothouse of;;;;;;;;;;;;;x
temple_barony_of_occultist_reformed;Temple of;;;;;;;;;;;;;x
temple_barony_of_occultist;Temple of;;;;;;;;;;;;;x
temple_barony_of_glorian;Temple of;;;;;;;;;;;;;x
temple_barony_of_glorian;Temple of;;;;;;;;;;;;;x
temple_barony_of_thelema;Temple of;;;;;;;;;;;;;x
temple_barony_of_thelema;Temple of;;;;;;;;;;;;;x
temple_barony_of_orthodox;Temple of;;;;;;;;;;;;;x
temple_barony_of_pacific;Temple of;;;;;;;;;;;;;x
temple_barony_of_peyotist;Great Tipi of;;;;;;;;;;;;;x
temple_barony_of_reform;Temple ;;;;;;;;;;;;;x # intentional, most Reform temples follow the naming scheme of "Temple (noun)" with no "of" in the middle
temple_barony_of_revelationist_reformed;Snakehouse of;;;;;;;;;;;;;x
temple_barony_of_revelationist;Snakehouse of;;;;;;;;;;;;;x
temple_barony_of_rust_cultist;Station of;;;;;;;;;;;;;x
temple_barony_of_santeria;Cabildo of;;;;;;;;;;;;;x
temple_barony_of_shinto;Shrine of;;;;;;;;;;;;;x
temple_barony_of_trailwalker_reformed;Camp of;;;;;;;;;;;;;x
temple_barony_trailwalker_reformed;Camp;;;;;;;;;;;;;x
temple_barony_of_trailwalker;Camp of;;;;;;;;;;;;;x
temple_barony_trailwalker;Camp;;;;;;;;;;;;;x
temple_barony_of_ursuline;Prieuré de;;;;;;;;;;;;;x
temple_barony_of_voodoo;Hounfor of;;;;;;;;;;;;;x
temple_barony_orthodox;Temple;;;;;;;;;;;;;x
temple_barony_pacific;Temple;;;;;;;;;;;;;x
temple_barony_peyotist;Great Tipi;;;;;;;;;;;;;x
temple_barony_reform;Temple;;;;;;;;;;;;;x
temple_barony_rust_cultist;Station;;;;;;;;;;;;;x
temple_barony_santeria;Cabildo;;;;;;;;;;;;;x
temple_barony_shinto;Shrine;;;;;;;;;;;;;x
temple_barony_ursuline;Prieuré;;;;;;;;;;;;;x
temple_barony_voodoo;Hounfor;;;;;;;;;;;;;x
temple_count_afro_syncretic;High Priest;;;;;;;;;;;;;x
temple_count_american_native;Shaman-Chief;;;;;;;;;;;;;x
temple_count_americanist;County Judge;;;;;;;;;;;;;x
temple_count_aphite;Professor;;;;;;;;;;;;;x
temple_count_atomicist;Professor;;;;;;;;;;;;;x
temple_count_catholic;Prince-Bishop;Prince-évêque;Prinz-Bischof;;Príncipe obispo;;;;;;;;;x
temple_count_cetic;Master;;;;;;;;;;;;;x
temple_count_christian;Canon;;;;;;;;;;;;;x
temple_count_chrome_cultist;Conductor;;;;;;;;;;;;;x
temple_count_consumerist;Director;;;;;;;;;;;;;x
temple_count_cult_of_saints;Gran Padre;;;;;;;;;;;;;x
temple_count_espiritista;Adivino;;;;;;;;;;;;;x
temple_count_exovedate;Li Vek;;;;;;;;;;;;;x
temple_count_falling_star;Deacon;;;;;;;;;;;;;x
temple_count_falling_stars;Deacons;;;;;;;;;;;;;x
temple_count_female_afro_syncretic;High Priestess;;;;;;;;;;;;;x
temple_count_female_americanist;County Judge;;;;;;;;;;;;;x
temple_count_female_aphite;Professor;;;;;;;;;;;;;x
temple_count_female_atomicist;Professor;;;;;;;;;;;;;x
temple_count_female_catholic;Princess-Bishop;Prince-évêque;Prinz-Bischof;;Príncipe obispo;;;;;;;;;x
temple_count_female_celtic;Mistress;;;;;;;;;;;;;x
temple_count_female_christian;Canoness;;;;;;;;;;;;;x
temple_count_female_chrome_cultist;Conductor;;;;;;;;;;;;;x
temple_count_female_consumerist;Director;;;;;;;;;;;;;x
temple_count_female_cult_of_saints;Gran Madre;;;;;;;;;;;;;x
temple_count_female_falling_star;Deacon;;;;;;;;;;;;;x
temple_count_female_falling_stars;Deacons;;;;;;;;;;;;;x
temple_count_female_gaian;Archdryad;;;;;;;;;;;;;x
temple_count_female_hamiltonian;County Judge;;;;;;;;;;;;;x
temple_count_female_jeffersonian;County Judge;;;;;;;;;;;;;x
temple_count_female_libertarian;County Judge;;;;;;;;;;;;;x
temple_count_female_mesoamerican_gods;High Priestess;;;;;;;;;;;;;x
temple_count_female_nautical;Keeper;;;;;;;;;;;;;x
temple_count_female_norse_pagan_reformed;Umpir;Umpir;Umpir;;Umpir;;;;;;;;;x
temple_count_female_norse_pagan;Umpir;Umpir;Umpir;;Umpir;;;;;;;;;x
temple_count_female_occultist_reformed;Mystagogue;;;;;;;;;;;;;x
temple_count_female_occultist;Mystagogue;;;;;;;;;;;;;x
temple_count_female_orthodox;High Priestess;;;;;;;;;;;;;x
temple_count_female_pacific;High Priestess;;;;;;;;;;;;;x
temple_count_female_revelationist_reformed;Big Tonguetalker;;;;;;;;;;;;;x
temple_count_female_revelationist;Big Tonguetalker;;;;;;;;;;;;;x
temple_count_female_rust_cultist;Conductor;;;;;;;;;;;;;x
temple_count_female_glorian;Chairwoman;;;;;;;;;;;;;x
temple_count_female_thelema;Philosophus;;;;;;;;;;;;;x
temple_count_female_trailwalker_reformed;Explorer;;;;;;;;;;;;;x
temple_count_female_trailwalker;Explorer;;;;;;;;;;;;;x
temple_count_female_ursuline;Abbesse;;;;;;;;;;;;;x
temple_count_female_voodoo;Mambo Sur Pwen;;;;;;;;;;;;;x
temple_count_gaian;Archdryad;;;;;;;;;;;;;x
temple_count_hamiltonian;County Judge;;;;;;;;;;;;;x
temple_count_jeffersonian;County Judge;;;;;;;;;;;;;x
temple_count_latter_day_saints;Stake President;;;;;;;;;;;;;x
temple_count_libertarian;County Judge;;;;;;;;;;;;;x
temple_count_mesoamerican_gods;High Priest;;;;;;;;;;;;;x
temple_count_nautical;Keeper;;;;;;;;;;;;;x
temple_count_norse_pagan_reformed;Umpir;Umpir;Umpir;;Umpir;;;;;;;;;x
temple_count_norse_pagan;Umpir;Umpir;Umpir;;Umpir;;;;;;;;;x
temple_count_occultist_reformed;Mystagogue;;;;;;;;;;;;;x
