###ÄNSI
EVTDESC_mesoamerica_553;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName], the [Root.GetSonDaughter] of [Root.Father.GetFirstName], ordered this stele raised during [Root.GetHerHis] own lifetime. It is true that [Root.GetHerHis] beauty and fair features were without equal in all of Mexico.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa mémoire. Il est vrai que sa beauté et ses valeurs d'équité étaient sans égales sur toutes les terres où l'homme a posé le pied. Sculptée par Alfr et peinte par Einarr.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName], hat die Errichtung dieses Steins schon zu [Root.GetHerHis]en Lebzeiten in Auftrag gegeben. [Root.GetHerHisCap]e Schönheit und guter Charakter waren in allen von Menschen besiedelten Landen konkurrenzlos. Alfr gravierte, Einarr bemalte den Stein."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], el [Root.GetSonDaughter] de [Root.Father.GetFirstName], ordenó alzar esta durante [Root.GetHerHis] propia vida. Es verdad que [Root.GetHerHis] belleza y personalidad justa eran sin igual en todas las tierras habitadas por los hombres. Tallada por Alfr, pintada por Einarr.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_553B;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName], the [Root.GetSonDaughter] of [Root.Father.GetFirstName], ordered this stele raised during [Root.GetHerHis] own lifetime. It is true that [Root.GetHerHis] beauty and fair features were without equal in all of Mexico.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa mémoire. Il est vrai que sa beauté et ses valeurs d'équité étaient sans égales sur toutes les terres où l'homme a posé le pied. Sculptée par Alfr et peinte par Einarr.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName], hat die Errichtung dieses Steins schon zu [Root.GetHerHis]en Lebzeiten in Auftrag gegeben. [Root.GetHerHisCap]e Schönheit und guter Charakter waren in allen von Menschen besiedelten Landen konkurrenzlos. Alfr gravierte, Einarr bemalte den Stein."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], el [Root.GetSonDaughter] de [Root.Father.GetFirstName], ordenó alzar esta durante [Root.GetHerHis] propia vida. Es verdad que [Root.GetHerHis] belleza y personalidad justa eran sin igual en todas las tierras habitadas por los hombres. Tallada por Alfr, pintada por Einarr.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_554;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], had this stele carved in [Root.GetHerHis] own memory. Though [Root.GetSheHe] was slight of size, [Root.GetFirstName] had the will of a giant.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa propre mémoire. Même si [Root.GetFirstName] n'était pas de grande taille, [Root.GetIlElle] avait la volonté d'un géant. De son vivant, [Root.GetFirstName] fit graver cette pierre commémorative par Oddr.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], hat diesen Stein zu eigenen Gedenken errichten lassen. Auch wenn [Root.GetSheHe] klein von Körpergröße war, so hatte [Root.GetFirstName] doch den Willen eines Giganten. Oddr meißelte diesen Gedenkstein, während [Root.GetSheHe] lebte."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], hizo tallar esta piedra en [Root.GetHerHis] propia memoria. Aunque [Root.GetSheHe] era de tamaño pequeño, [Root.GetFirstName] tenía la voluntad de un gigante. Oddr talló este memorial cuando [Root.GetSheHe] vivía.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_554B;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], had this stele carved in [Root.GetHerHis] own memory. Though [Root.GetSheHe] was slight of size, [Root.GetFirstName] had the will of a giant.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa propre mémoire. Même si [Root.GetFirstName] n'était pas de grande taille, [Root.GetIlElle] avait la volonté d'un géant. De son vivant, [Root.GetFirstName] fit graver cette pierre commémorative par Oddr.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], hat diesen Stein zu eigenen Gedenken errichten lassen. Auch wenn [Root.GetSheHe] klein von Körpergröße war, so hatte [Root.GetFirstName] doch den Willen eines Giganten. Oddr meißelte diesen Gedenkstein, während [Root.GetSheHe] lebte."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], hizo tallar esta piedra en [Root.GetHerHis] propia memoria. Aunque [Root.GetSheHe] era de tamaño pequeño, [Root.GetFirstName] tenía la voluntad de un gigante. Oddr talló este memorial cuando [Root.GetSheHe] vivía.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_555;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\nThis stele was raised by [Root.GetFirstName], [Root.Father.GetFirstName]'s [Root.GetSonDaughter], to celebrate [Root.GetHerHis] great wisdom. Truly no greater thinker lived in this era, or the ones before.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName], afin de célébrer sa grande sagesse. Jamais il n'y eut de plus grand penseur durant cette ère ou les précédentes. Ces runes furent gravées par Toke.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"Dieser Stein wurde von [Root.GetFirstName], [Root.Father.GetFirstName]s [Root.GetSonDaughter] errichtet, um [Root.GetHerHis]e große Weisheit zu feiern. Es gab wahrlich keinen größeren Denker in dieser Zeit oder den Zeiten davor. Toke gravierte diese Runen ein."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nEsta piedra fue alzada por [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName], para celebrar [Root.GetHerHis] gran sabiduría. Verdaderamente no vivió mayor pensador en esta época o las anteriores. Toke talló estas runas.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_555B;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\nThis stele was raised by [Root.GetFirstName], [Root.Father.GetFirstName]'s [Root.GetSonDaughter], to celebrate [Root.GetHerHis] great wisdom. Truly no greater thinker lived in this era, or the ones before.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName], afin de célébrer sa grande sagesse. Jamais il n'y eut de plus grand penseur durant cette ère ou les précédentes. Ces runes furent gravées par Toke.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"Dieser Stein wurde von [Root.GetFirstName], [Root.Father.GetFirstName]s [Root.GetSonDaughter] errichtet, um [Root.GetHerHis]e große Weisheit zu feiern. Es gab wahrlich keinen größeren Denker in dieser Zeit oder den Zeiten davor. Toke gravierte diese Runen ein."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nEsta piedra fue alzada por [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName], para celebrar [Root.GetHerHis] gran sabiduría. Verdaderamente no vivió mayor pensador en esta época o las anteriores. Toke talló estas runas.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_556;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName] the Hapless, [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], somehow managed to see this stele raised in [Root.GetHerHis] own memory. Many said [Root.GetSheHe] was worthless and would amount to nothing, and perhaps they were right.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName] [Root.GetLeLa] Malheureu[Root.GetXSe], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], parvint inexplicablement à faire ériger cette pierre en sa mémoire. Nombreux sont ceux qui disaient que [Root.GetFirstName] était inutile et ne valait rien, et peut-être avaient-ils raison. Le grand Tjudmund, légendaire de par son succès auprès de la gent féminine, en eut pitié et grava ces mots.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName] [Root.Getderdie] Glücklose, [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], konnte irgendwie diesen Stein zu [Root.GetHerHis]em eigenen Ehren aufrichten. Viele sagten, dass [Root.GetSheHe] wertlos war und nichts auf die Reihe brachte, vielleicht hatten sie damit recht. Der große Tjudmund, dessen Fertigkeit im Umgang mit Frauen unerreicht war, ließ aus Mitleid diese Worte eingravieren."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName] el Desafortunado, [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], se las arregló para ver alzada esta piedra en [Root.GetHerHis] propia memoria. Muchos dijeron que [Root.GetSheHe] era inútil y que no equivaldría a nada, y tal vez tenían razón. El gran Tjudmund, cuya habilidad con las mujeres era legendaria, se apiadó y talló estas palabras.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_556B;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName] the Hapless, [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], somehow managed to see this stele raised in [Root.GetHerHis] own memory. Many said [Root.GetSheHe] was worthless and would amount to nothing, and perhaps they were right.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName] [Root.GetLeLa] Malheureu[Root.GetXSe], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], parvint inexplicablement à faire ériger cette pierre en sa mémoire. Nombreux sont ceux qui disaient que [Root.GetFirstName] était inutile et ne valait rien, et peut-être avaient-ils raison. Le grand Tjudmund, légendaire de par son succès auprès de la gent féminine, en eut pitié et grava ces mots.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName] [Root.Getderdie] Glücklose, [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], konnte irgendwie diesen Stein zu [Root.GetHerHis]em eigenen Ehren aufrichten. Viele sagten, dass [Root.GetSheHe] wertlos war und nichts auf die Reihe brachte, vielleicht hatten sie damit recht. Der große Tjudmund, dessen Fertigkeit im Umgang mit Frauen unerreicht war, ließ aus Mitleid diese Worte eingravieren."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName] el Desafortunado, [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], se las arregló para ver alzada esta piedra en [Root.GetHerHis] propia memoria. Muchos dijeron que [Root.GetSheHe] era inútil y que no equivaldría a nada, y tal vez tenían razón. El gran Tjudmund, cuya habilidad con las mujeres era legendaria, se apiadó y talló estas palabras.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_557;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], commanded that this stele be erected in [Root.GetHerHis] lifetime. It was said that [Root.GetSheHe] had the strength of ten men, and no one dared oppose this claim.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa mémoire. On disait que [Root.GetFirstName] avait la force de dix hommes et personne n'osait contester cette affirmation. La pierre fut sculptée par Orm.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], beauftragte die Errichtung dieses Steins zu [Root.GetHerHis]en Lebzeiten. Man sagte, dass [Root.GetSheHe] die Stärke von zehn Mann hatte und niemand dies in Frage stellte. Der Stein wurde von Orm gemeißelt."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], encargó que esta piedra fuera erigida en [Root.GetHerHis] vida. Se dijo que [Root.GetSheHe] tenía la fuerza de diez hombres, y nadie se atrevió a oponerse a esta afirmación. La piedra fue tallada por Orm.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_557B;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], commanded that this stele be erected in [Root.GetHerHis] lifetime. It was said that [Root.GetSheHe] had the strength of ten men, and no one dared oppose this claim.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa mémoire. On disait que [Root.GetFirstName] avait la force de dix hommes et personne n'osait contester cette affirmation. La pierre fut sculptée par Orm.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], beauftragte die Errichtung dieses Steins zu [Root.GetHerHis]en Lebzeiten. Man sagte, dass [Root.GetSheHe] die Stärke von zehn Mann hatte und niemand dies in Frage stellte. Der Stein wurde von Orm gemeißelt."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], encargó que esta piedra fuera erigida en [Root.GetHerHis] vida. Se dijo que [Root.GetSheHe] tenía la fuerza de diez hombres, y nadie se atrevió a oponerse a esta afirmación. La piedra fue tallada por Orm.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_mesoamerica_558;The stele you commissioned has been finished and raised on the spot you chose for it. You examine the glyphs:\n\n[Root.GetFirstName] the Learned, who was the [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], asked for this stele to be raised in [Root.GetHerHis] name. The knowledge [Root.GetSheHe] held of the world and all of its wonders was the envy of all.\n\nYou leave the stele, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these glyphs in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName] l'Érudit, [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], demanda que cette pierre soit érigée en son nom. La vaste connaissance du monde et de ses merveilles qu'[Root.GetIlElle] possédait faisait l'envie de tous. Hrolfr grava ces mots.'\n\nVous partez avec la satisfaction de savoir que, dans bon nombre de siècles, quand la peinture se sera depuis longtemps estompée, des érudits étudieront ces runes gravées pour essayer d'en retrouver la sagesse.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n"[Root.GetFirstName] ist gebildet, war [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], und beauftragte die Errichtung dieses Steins in [Root.GetHerHis]em Namen. Das Wissen, das [Root.GetSheHe] über diese Welt und ihre Wunder innehatte, wurde von allen beneidet. Hrolfr gravierte diese Worte."\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen. Auch dann wenn die Farbe des Steins bereits verblasst sein wird.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName] el Ilustrado, que era [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], pidió que esta piedra fuera alzada en [Root.GetHerHis] nombre. El conocimiento que [Root.GetSheHe] tenía del mundo y de todas sus maravillas era la envidia de todos. Hrolfr talló estas palabras.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
